Unnamed: 0,film-url,review,polarity
121592,http://www.allocine.fr/film/fichefilm-59625/critiques/spectateurs,"Un navet : que dire de plus ? Si ce n'est que les effets spéciaux sont uniquement fait avec de la pâte à modeler, que les dialogues n'ont aucun sens et que ce film nous plonge dans un sommeil très profond au bout de 10 minutes si on n'a pas arrêté le film avant.",0
111169,http://www.allocine.fr/film/fichefilm-198150/critiques/spectateurs,un film lent voire ennuyant il vaut surtout pour le message montré a propos du porno barebacke,0
140632,http://www.allocine.fr/film/fichefilm-211842/critiques/spectateurs,"Petite production fauchée produit par un site de co-production anglais avec un budget final de seulement 1500 euros ! Un départ qui facilite évidemment l'empathie pour ce film qui offre à l'céran les tripes (sans jeu de mot) d'une équipe qui se donne à fond. Un comédie zombiesque comme on en voit des tonnes, avec en bonus un côté ""Snatch"" qui n'est pas déplaisant. Le problème du film est justement qu'il est fauché, ne surtout pas s'attendre à des effets spéciaux tonitruands et des décors dantesques. Mais si on prend ce petit film pour ce qu'il est, une série Z qui ne se prend pas au sérieux, qui mixte délires funs à une réelle tragédie ce film n'est pas dénué de qualités. Premier bon point pour le casting, les acteurs sont bons, des gueules qui ont la tête de l'emploi. Second bon point pour les zombies qui évite l'écueil à la Romero, ceux-là ne courent pas au ralenti... L'humour n'est pas lourdingue, il se joue surtout sur des situations incongrues ou saugrenues. Ce film n'est donc pas aussi mauvais qu'on peut le lire, néanmoins il est tout aussi clair qu'il n'est pas un must car il ne se démarque pas assez du genre DTV et qu'il reste handicapé par un budget des plus dérisoires.",0
110221,http://www.allocine.fr/film/fichefilm-53579/critiques/spectateurs,"Le charme entêtant de ""Elizabethtown"" provient d'une multitude de détails sur la vie et la manière d'avançer positivement dans celle-ci.Cameron Crowe réussit toujours son coup avec moi.Un torrent d'émotions disséminées dans chaque scène,célébrant les racines familiales et l'amour impromptu.Un film qui traite du deuil et de la mort avec une douce mélancolie.L'amour est un voyage,conduisant Drew(Orlando Bloom,décalé,comme un Bill Murray chez Wes Anderson)dans le Kentucky,y récupérer le corps de son père récemment décédé.Loin d'être plombant,le déroulé est au contraire euphorisant.Tellement spontané qu'on rigole,et la minute d'après on est ému.Un dosage parfait,seulement entaché de maladresses touchantes.Je les vois les maladresses,mais je m'en fiche.Crowe a du coeur.Il puise dans sa propre expérience ce cinéma de proximité vigoureux.Et surtout,surtout,il nous offre une BO extraordinaire et ultra-complète,exaltation de ce voyage enrichissant.""Elizabethtown"" est une chronique éternellement vivifiante,portée à bout de bras par une Kirstun Dunst craquante comme jamais en hôtesse de l'air romantique.Brassage de thèmes et de vignettes sur l'Amérique intérieure.Un héros qui trouve la paix et l'amour,en contradiction avec le fiasco de sa création de chaussure.Un message peut-être banal,mais si représentatif d'un film sensoriel,délicat,émouvant.Il n'est jamais trop tard pour la vivre,sa vie...",1
62285,http://www.allocine.fr/film/fichefilm-132122/critiques/spectateurs,"cinedidou.blog4ever.com Un jeune garçon, en vacances dans l'Aveyron chez des cousins, est le seul enfant du petit village, aussi, les occupations ne sont autres que la campagne profonde ! Un jour, il découvre un marais colonisé par divers insectes, grenouilles et autres poissons... Son passe temps favori va devenir leur observation, et il va vite découvrir qu'une petite fille dont il ne soupçonnait pas l'existence, traine également ses guetres dans ""son"" paradis... Bon, si on regarde bien ce film est vite résumé : un petit garçon observe la nature, pas de quoi passionner les foules au premier regard, et si vous n'aimez ni la nature ni les films animaliers, vous allez vite vous endormir, c'est une certitude... On ira pour les belles images, et la vue de la France qu'on aime, rurale... 10 sur 20 !",0
7195,http://www.allocine.fr/film/fichefilm-231129/critiques/spectateurs,"Enfin un vrai film sur la spiritualité, les choses seraient tellement plus simples si tout le monde avait vu ce film et pouvait suivre les enseignements de Yogananda. Il suffit de contempler la beauté du monde pour la voir dans chacun des êtres humains.. Beaucoup d'amour à tout ceux qui verront ce beau film et le partageront comme je l'ai fait.",1
143343,http://www.allocine.fr/film/fichefilm-11552/critiques/spectateurs,"Bravant la censure de son pays, Mira Nair nous fait pénétrer au cœur de l’érotisme de l’Inde d’antan. Pour le plaisir des sens, elle nous offre un conte d’amour d’une beauté renversante.",1
31710,http://www.allocine.fr/film/fichefilm-247964/critiques/spectateurs,"La Cour de Babel réalisé par la même réalisatrice était un documentaire très émouvant et subtil sur un sujet bien casse gueule: l'accueil des adolescents immigrés non francophones dans les classes d'accueil en France. Avec Dernières nouvelles du cosmos, l'émotion est encore plus forte, le sujet (une écrivain autiste) encore plus casse-gueule qui redonne la pèche mais là, ça va beaucoup plus loin jusqu'au cosmos, au plus profond de nous-même. Absolument bouleversant !",1
44856,http://www.allocine.fr/film/fichefilm-7235/critiques/spectateurs,"Un enfant sans repères, un vieillard esseulé, la magie et la poésie d'un conte, le jeu poignant du regretté Nino Manfredi. S'il ne devait rester qu'un Pinocchio, ce serait celui-là. Comencini a su lier simplicité et émotion. Un oeuvre à l'origine destinée à la télévision qui est devenue un grand classique de par sa qualité, l'univers qu'elle dégage et sa charge affective. A conseiller à ceux qui ont gardé une âme d'enfant.",1
85115,http://www.allocine.fr/film/fichefilm-127393/critiques/spectateurs,"C'est un film avec une bonne intrigue et de bons effets spéciaux. Il y a un bon jeu d'acteur et un trés bon casting. Il ne fait pas énormement peur, mais le film a au moins de le mérite de vous tenir en haleine durant toute la durée du film malgré un départ un petit peu lent. Même si ce n'est pas un film trés connu, je vous conseille d'aller le voir.",1
98937,http://www.allocine.fr/film/fichefilm-132124/critiques/spectateurs,"Le cousin américain est venu tourner les 10 premieres minutes du film. On espère que ça va tenir... mais le cousin américain est reparti aux states en emenant le scénariste. Résultat, dès la 11e minute le film tourne en rond avec une énième ressucée des mors vivants zombies qui mangent les vivants-vivants. Difficile même de tenir jusqu'au bout, sauf à s'endormir... Nullissime",0
38029,http://www.allocine.fr/film/fichefilm-44973/critiques/spectateurs,"Suite des aventures de D'Artagnan et ses collègues des "" Trois mousquetaires"" qui s'intitule ""La vengeance de Milady"" avec toujours derrière la caméra Bernard Borderie qui a l'air plus inspiré que le premier volet ""Les ferrets de la reine"" avec une histoire plus approfondie, notamment sur la célèbre Milady à la beauté vénéneuse qui veut coute que coute le pouvoir avec le cardinal de Richelieu, disons qu'on apprend quelque chose sur elle qui n'a pas été souvent raconté dans les adaptations de l'oeuvre d'Alexandre Dumas (je n'en dis pas plus). Le récit de ce long métrage est très passionnant a suivre avec un peu de drame. Il y a des scènes spectaculaires comme la course de chevaux sur le carrosse et batailles à l'épée. Bonne interprétation des comédiens comme le vaillant d'Artagnan joué par Gérard Barray, ses collègues, l'hilarant Planchet incarné par Jean Carmet et surtout Mylène Demongeot en Milady qui apporte une touche dramatique au film. Une bonne suite, mieux que l'original, a voir.",1
13303,http://www.allocine.fr/film/fichefilm-30676/critiques/spectateurs,"Un film sentimental magnifique, malheureusement peu connu qui m'a fait passé un excellent moment. On est plongé dans cette splendide histoire retracant à merveille une époque de la Chine. Les acteurs sont parfaits, et les émotions garanties. Si vous êtes amateurs de films sentimentaux regardez ce chef-d'oeuvre sans hésiter, on le trouve a 1 euro sur amazon ou cdiscount.",1
16502,http://www.allocine.fr/film/fichefilm-238997/critiques/spectateurs,"Magnifique film ! C'est beau et ca fait du bien de voir des films français de cette qualité ! Une véritable claque, un vrai message transmis ! Les acteurs sont tous splendides !",1
48627,http://www.allocine.fr/film/fichefilm-255702/critiques/spectateurs,"Un bon petit film. Pas le film de l'année mais un scénario original avec quelques invraisemblances . On découvre un monde qui inspire peu les réalisateurs d'habitude. De bons acteurs, Swan Arlaud est très convaincant en Prince des Vaches introverti. Sara Giraudeau fait aussi une bonne prestation, c'est fascinant ce qu'elle ressemble à son regretté père.",1
43747,http://www.allocine.fr/film/fichefilm-144327/critiques/spectateurs,"Vous aimez Iron Maiden, vous aimerez ce film. On y voit les membres du celebre groupe de heavy metal dans l'intimité et l'ambiance d'une tournée pas comme les autres ! vraiment à voir",1
127634,http://www.allocine.fr/film/fichefilm-7165/critiques/spectateurs,"En mêlant habilement de la science-fiction futuriste à une ambiance de polars noirs des années 60-70, Alex Proyas pulvérise tous nos repères et joue avec notre perception et notre mémoire avec une réelle efficacité.",1
73249,http://www.allocine.fr/film/fichefilm-86674/critiques/spectateurs,Très bon thriller. Le sujet du délire paranoiaque est déjà traité mais ce film m'a tenu en haleine jusqu'au bout. Un vrai suspens. A voir.,1
120103,http://www.allocine.fr/film/fichefilm-126458/critiques/spectateurs,"Touchant, Boulversant, les superlatifs ne manquent pas pour décrire ce bijou signé Jean Rochefort. Ce documentaire montre avec aisance et sincérité la relation entre un prodige et son ami et guide Marc de Balanda (ancien champion de saut d'obstacle). On regrettera le nombre de salle qui lui est accordé (seulement 3 à Paris !!!). N'y connaissant rien à l'équitation, je me suis régalé pendant 1h30. A voir impérativement.",1
58615,http://www.allocine.fr/film/fichefilm-148441/critiques/spectateurs,Bonne comédie romantique à la française avec de bons acteurs .,1
11272,http://www.allocine.fr/film/fichefilm-147204/critiques/spectateurs,c'est quoi ce machin acteurs de second role pas du tout crédible scénario bien pourris tres mauvais divertissement lol,0
42149,http://www.allocine.fr/film/fichefilm-136110/critiques/spectateurs,"Ce film est must du genre, action intense, sentiments, un pur film américain, et avec un acteur principal génial, le magnifique Chuck Norris !",1
41161,http://www.allocine.fr/film/fichefilm-182765/critiques/spectateurs,"La voix pénétrante de Fernando Trueba au Katorza de Nantes en clôture du 21ème festival espagnol 2011 annonçait une oeuvre à son image, grand naïf déclarant ""filmer ce qu'il aime"". Vrai que la forme paraît un peu gentille, romance bien figurative avec de beaux dessins, jolies couleurs, langueur féminine, expressive comme un bon Disney tous publics. Ils sont proches du spectateur, ces tourtereaux coupés en deux entre ombre et lumière. Ne pas se méprendre cependant, sur fond musical frais, jazzy, sensuel avec cette belle voix grave féminine, défilent les dures réalités de Cuba (ce transistor stoppé net au mot ""se conformer"" !). Un ensemble éblouissant qui comprend tout ce qu'on a envie de trouver chez les artistes en dernière ligne droite.",1
35383,http://www.allocine.fr/film/fichefilm-189077/critiques/spectateurs,"Habitué aux films d’action musclés, Antoine Fuqua met brillamment en scène la poignante reconstruction d’un champion du monde de boxe, à la suite d’un drame familial. Bien qu’un poil convenu tout de même, « La Rage au Ventre » est un excellent film qui doit ce qualificatif à la saisissante performance de Jake Gyllenhaal. L’intensité de son jeu impressionne, qu’il soit d’une âpre combativité sur le ring ou dans l’émotion pure au moment où sa vie bascule et durant sa rédemption, il s’impose désormais - pour ceux qui en doutait encore - comme l’un des grands acteurs actuels. Et que dire de la jeune Oona Laurence, touchante à chacune de ses apparitions. Parmi la belle brochette des seconds rôles, il est juste dommage que celui joué par le génial Forest Whitaker n'aie pas eu plus d’attention lors de l’écriture du scénario.",1
72935,http://www.allocine.fr/film/fichefilm-489/critiques/spectateurs,"Mark Sandrich, le réalisateur attitré du duo Fred Astaire/Ginger Rogers, livre avec Shall we dance le meilleur de la série de leurs comédies musicales (peut-être avec Top Hat). Le film s'articule de la même façon : aboutissant à l'union de Fred et Ginger, il commence par une confrontation voire un mépris d'un côté, une adoration de l'autre. Linda Keene est agacée par Petrov, tandis que celui-ci de démène au sein d'un nombre invraisemblables de quiproquos (le mariage de Petrov et Miss Keene). Fred Astaire est irrésistible lorsqu'il se prend pour un Russe. Un bel arrangement de danse classique qui se transforme en claquettes pour épouser le music-hall. La mise en scène de Sandrich est au plus près des acteurs, indispensable pour une comédie musicale, autant douce et effacée dans les scènes de dialogues et d'avancée de l'intrigue qu'exubérante dans les numéros de danse. Comme toute comédie musicale, elle donne une nouvelle image, fantaisiste, de la réalité : dans le bateau, une salle des machines invraisemblable où l'on fait la fête, un pont où la promenade des chiens se transforme en ballet. Le personnage de l'imbécile est une fois de plus attribué à Edward Everett Horton, avec un humour parfois bande-dessinéique (le roulis dans le bateau), parfois trop forcé (la scène du prétendu incendie). Mais l'essentiel du film est dans les numéros de danse : en patins à roulettes (potetoes/potatoes after/aufter...), ou la danse des masques de la fin, qui signe les retrouvailles inéluctables de Ginger et Fred.",1
7881,http://www.allocine.fr/film/fichefilm-185685/critiques/spectateurs,"Un documentaire très intéressant qui réitère l'expérience de Milgram en montrant et en adaptant celle-ci à la télé. Cela est assez intéressant, on peut voir les facteurs de pression sur le spectateur etc.. A voir!",1
107106,http://www.allocine.fr/film/fichefilm-54226/critiques/spectateurs,"En temps que premier opus cinématographique du triptyque de Dan Brown, Da Vinci Code nous entraine aux côtés du cryptologue et cynologue de renom, Robert Langdon, dans les méandres de l’Église avec un grand E. Cette adaptation du best seller se veut palpitante et réfléchie, construite autour d’énigmes complexes. Un jeu de piste démentielle sur les pas de grands hommes des temps reculés. Depuis les mystères soulevés par De Vinci, jusqu'à une remise en cause du christianisme. La source du pouvoir divin sur Terre, rien que ça! Ron Howard semble maitriser à la perfection le sujet des religions et des symboles en nous livrant une œuvre cohérente et saisissante. Un chassé-croisé remarquable sur la piste du Saint Graal et la descendance de Jésus Christ. Un scénario certes très poussé religion, mais sous l'influence captivante et tout publique du côté thriller, donc psychologique à souhait. A mis chemin entre enquête et conquête, l'intrigue ne faiblit pas une seconde sur 2h30. Le duos insolite entre Tom Hanks et Audrey Tautou fait des étincelles en matière de déduction et décodage de cryptex. Un hommage au génie italien dont l'étendu des inventions n'a pas été rendue public dans son intégralité. Certaines trouvailles n'auraient même pas été baptisées ni étudiés, d'où les néologismes recourus par l'auteur. L’énigme soulevé par la Joconde retient toute notre attention dès le départ. A cela s'ajoute un casting hétéroclite intéressant où l'on retrouve Jean Reno en inspecteur chevronné ou Ian McKellen en escroc redoutable d'intelligence. La BO concoctée par Hans Zimmer apporte à l'ensemble une touche d'intensité frémissante. De source sûre, les amateurs de mythes, cultes religieux et symbolisme y trouveront forcément leur compte. Incontournable. 4,5/5",1
127714,http://www.allocine.fr/film/fichefilm-17079/critiques/spectateurs,"Ça fait un moment que je retourne Gattaca dans tous les sens. Pourquoi tout le monde s'accorde pour l'élever au rang de chef-d'oeuvre ? Si je n'ai toujours pas réussi à trouver une réponse, on peut en tout cas affirmer qu'il s'agit d'un très bon film d'anticipation, voire même ce qui se fait de mieux dans le genre. Déjà, l'univers sur-sécurisé et au final dictatorial est très crédible, un monde où la science est devenue politique et qui détermine la réussite ou l'échec d'un individu. La sur-sécurisation engendre finalement plus de malaise que de prospérité (les forces de l'ordre qui mettent le désordre dans l'entreprise où Moreau travaille), et tout ces éléments abordent des questions passionnantes: quand la science cesse de l'être ? Qu'est-ce qui fait la spécificité de l'être humain, son patrimoine génétique ou ses actions (le pianiste à douze doigts) ? Mais toute ces questions ne servent en réalité que de prétexte à l'histoire, ce qui limite la portée du propos. Néanmoins, le film n'en reste pas moins très bon: la réalisation très classieuse et épurée, le casting quatre étoiles (bon, ils étaient tout de même moins connus à l'époque), et le scénario assez classique mais prenant et sans temps mort. Un film culte et très bon, et d'ailleurs assez visionnaire hélas.",1
18928,http://www.allocine.fr/film/fichefilm-39210/critiques/spectateurs,"L'appellation film d'horreur est un véritable fourre-tout où l'on classe n'importe quoi. Comme film d'horreur cette vierge de Nuremberg (nom d'un instrument de torture) ne peut que décevoir puisqu'il n'en est pas un, en revanche comme film d'angoisse, il est plutôt efficace, la tension et le mystère étant omniprésents jusqu'à la fin. La réalisation est plus qu'honnête pour une série B, les décors sont particulièrement soignées de même que la belle photographie couleur, quand à Rossana Podesta, quelle superbe femme ! Un très bon film.",1
106935,http://www.allocine.fr/film/fichefilm-226894/critiques/spectateurs,"Que dire de ""The Living Dead at Manchester Morgue"" de Jorge Grau qui n'implique jamais le spectateur en se perdant avec les personnages principaux dans la lande anglaise! Tournait-il simplement un film de zombies qui s'inspire un peu trop du classique absolu de Romero, ""Night of the Living Dead"" ? Au demeurant, sa maîtrise n'est pas en cause avec une tension assurèe dans la dernière partie! il y manque une intrigue originale! Ici, on a un banal et dèmodè film d'horreur à l'espagnol qui conduit le spectateur aux confins de la bêtise expèrimentale (cf. les pesticides chimiques utilisès par les agriculteurs de la règion). Le budget n'est pas ènorme, le rythme est lent mais le cimetière et les paysages so british sont plutôt bien exploitès avec du gore et une fin pessimiste! On se demande quand même ce qu'est venu faire Arthur Kennedy en inspecteur hyper-rèactionnaire dans ce film d'horreur qui nous fait savoir qu'il ne faut jamais profaner le sommeil de morts! Sinon que vaut la version intègrale ?",0
28565,http://www.allocine.fr/film/fichefilm-131958/critiques/spectateurs,"Franchement ils s'attendaient à quoi les producteurs ? A un succès tels Scary Movie qui lui est un ""gros"" de la parodie Spartatouille est inutile, ce qui m'énerve le plus c'est que certains films n'ont pas la chance de sortir sur nos écrans et que cette merde est sortie au cinéma.... C'est n'importe quoi, je suis bien d'accord que c'est une parodie (il manquerait plus que sa) mais là rien n'est travaillé !",0
3198,http://www.allocine.fr/film/fichefilm-44305/critiques/spectateurs,"Je n'ai absolument rien compris à la poésie de ce film. Il faut dire que je n'ai pas eu le courage d'aller au bout. J'ai l'impression d'avoir perdu mon temps à regarder cette œuvre inexplicable. J'ai lu un résumé sur internet afin d'avoir quelques réponses. Il ne se passe rien, ou plutôt lorsqu'il se passe quelque chose on n'y comprend rien. Ce film n'a ni queue ni tête. Si vous avez envie de vous torturer devant votre écran, c'est le film qu'il vous faut. Si vous préférez vous divertir et passer un bon moment, passez votre chemin.",0
114446,http://www.allocine.fr/film/fichefilm-61429/critiques/spectateurs,J'ai adoré ce film. Il est vraiment à voir. L'actrice incarne parfaitement bien son rôle.,1
113677,http://www.allocine.fr/film/fichefilm-44202/critiques/spectateurs,"Une affiche qui laisse paraitre à une grande épopée et une fois que l'on attaque ce long métrage on se rend compte vite fait que le tout nous nous emmènera pas bien loin. Histoire bien plate, on tourne en rond dans des duels bien long et peu alléchant alors que nous attendons des rebondissements qui pointerons pas le bout du nez jusqu'à la fin. Zhang Ziyi sous une présence très effacer ou du moins bien en retrait ne soulèvera pas le sujet. La princesse du désert nous laisse bien seul et pour finir sans une goutte d'eau.",0
62037,http://www.allocine.fr/film/fichefilm-130082/critiques/spectateurs,"Mouais, bof, Jim a vieilli et cède à la facilité en reprenant la formule de Menteur menteur, au lieu de ne plus dire de mensonges il ne dit plus non, ouah quel changement ! En voyant ça cela m'a déçu j'avoue, du coup j'ai décroché et pas apprécié alors que ça reste du Carrey, donc souvent une bonne comédie. Bref pensez-en ce que vous voulez, la qualité demeure, mais les histoires commencent à tourner en rond et les idées à se tarir, dommage, vu le registre de jeu de l'ami des bêtes il y a moyen de faire bien mieux.",0
117916,http://www.allocine.fr/film/fichefilm-111809/critiques/spectateurs,"Un film haletant, violent, passionnant et avec une bonne interprétation(même si on est loin d'un scorsese, forcément d'ailleurs) et qui a le mérite en prime de nous faire (re)découvrir l’histoire de Mesrine. Scénario impeccable, mise en scène assez nerveuse, et une reconstitution d’époque ambitieuse et réussie.",1
1837,http://www.allocine.fr/film/fichefilm-335/critiques/spectateurs,Ce film d'Hitchcock est trés bien. c' est l'un de mes préferer. scenario bien conçu. La fin est trés trés bien reusi. Cest hitchcock quoi!!,1
25193,http://www.allocine.fr/film/fichefilm-47220/critiques/spectateurs,"Quelle déception ! Après les quelques minutes d'un début plutôt nerveux et prometteur on sombre dans une lenteur mortelle. Ça se traîne, c'est long et mou, il ne se passe rien. Même la bataille est ratée, malgré de belles images de synthèse. Rien n'est abouti, l'histoire est à la fois plate, confuse et incohérente. A part la petite les enfants sont de bien médiocres comédiens, les costumes sont ratés et les (quelques) décors sont insipides (le palais de la sorcière est affligeant, comme son maquillage, ses coiffures et ses habits). Si, j'ai trouvé que les tentes de l'armée étaient belles... Et les paysages sont magnifiques mais on n'en profite guère. Je me suis beaucoup ennuyé (au bout de 20 minutes j'avais envie de m'en aller), et j'ai passé mon temps à me demander si le film allait enfin démarrer et se décider à choisir son public. Pour les enfants d'une dizaine d'années, peut-être ? Bon, le lion est beau, les castors sont réussis et le faune est un joli personnage -malheureusement inexploité et qui disparaît très vite alors que c'est le seul qui pourrait avoir du relief. Je mets une étoile à leur profit. Mais je ne sais pas vraiment ce qui m'empêche de ne pas en mettre du tout.",0
111610,http://www.allocine.fr/film/fichefilm-187568/critiques/spectateurs,"Je suis habituellement plutôt friand du cinéma Sud Coréen mais là, je dois dire que même si l'histoire paraissait intéressante, un effort d'attention de 45 min n'a pas été suffisant pour apprécier ce scénario et cette mise en scène excessivement pompeuse...",0
20644,http://www.allocine.fr/film/fichefilm-124373/critiques/spectateurs,"""Podium"" était vraiment sympa. ""Cinéman"" est vraiment nul. Il se dit être un hommage au Cinéma, le vrai. Il le ridicule. C'est une honte de prendre des classiques cinématographiques, les mettre bout à bout et en faire une comédie. Le terme comédie semble un peu exagéré. Les blagues sont potaches, lourdes et vulgaires la plupart du temps. Pourtant l'idée était excellente, peu originale puisque c'est le principe de l'attraction ""Cinémagique"" à DisneyLand Paris, mais tout de même très sympathique. Mais le problème c'est Dubosc qui fait du Dubosc, donc il n'est pas amusant et très prétentieux. Une honte pour le cinéma qui est ridiculisé. Finalement ce film, cette grosse daubasse est à l'image de son acteur principal, Franck Dubosc, c'est à dire pathétique (Au moins le ""Lucky Luke"" de James Huth était bien filmé).",0
28280,http://www.allocine.fr/film/fichefilm-44911/critiques/spectateurs,"Bonjour la rédac', je ne sais pas si les liens sont autorisés mais je me permet de vous montrer la pochette DVD de ce film que je possede, http://www.cinetroc.com/images_dvd/2/003023_21708_2.jpg afin d'ajouter une image au profil. n'etant pas (encore:) )journaliste, je m'excuse des eventuelles fautes d'orthographes.",1
101269,http://www.allocine.fr/film/fichefilm-194152/critiques/spectateurs,"Communautariste, mauvais, mal joué, une torture pour le public, et pour la mémoire de ce pauvre homme....",0
81888,http://www.allocine.fr/film/fichefilm-182669/critiques/spectateurs,Excellente comédie québécoise qui se joue avec bonheur de la barrière de la langue et de la culture.,1
26146,http://www.allocine.fr/film/fichefilm-256283/critiques/spectateurs,"Un excellent moment passé à visionner en famille ce superbe documentaire. Le réalisateur a su alterner le suivi de Aïlo avec quelques interludes animalières (l'hermine -terrible-, le lapin, le glouton...), ce qui permet de ne pas tomber dans la monotonie. Certes certains passages sont un peu ""romancés"" mais les montages sont très bien réalisés. Mention spéciale à la musique magnifique qui colle merveilleusement bien au film. Bien entendu si vos passions sont votre iphone ou vos dernières nike, ce documentaire ne vous séduira pas. Mais si vous vous intéressez aux documentaires animaliers, à la nature en générale ou aux beaux paysages sauvages, foncez.",1
46974,http://www.allocine.fr/film/fichefilm-1844/critiques/spectateurs,"J'aime bien ce que faisait Walter Hill dans les années 70/80 en tant que scénariste (on lui doit quand même le scénario de ""Guet-apens"" de Sam Peckinpah) que réalisateur, avec ce film ""Driver"", il occupe les deux, le cinéaste avait avec d'autres metteurs en scène marquait une nouvelle patte dans le cinéma d'action !! Le début, je dois avouer, m'a fait penser à ""Drive"" de Nicolas Winding Refn avec un chauffeur hors pair embauché pour conduire des braqueurs hors de portée de la police, la suite est tout autre. Un détective tente de piéger le chauffeur malin qui a d'autres coups à monter cette fois avec des malfaiteurs qui laissent planer le doute. Trahisons, courses poursuites, plans de manœuvres et d'autres choses m'ont fait passer un bon moment avec du suspense et de l'intrigue comme je les adores. Ryan O' Neal, plus connu pour avoir jouer le ""Barry Lyndon"" de Stanley Kubrick, est excellent ici aux cotés de Bruce Dern et la mystérieuse Isabelle Adjani. A voir.",1
56859,http://www.allocine.fr/film/fichefilm-58608/critiques/spectateurs,"Cette saga est magnifique ! L'ordre du Phénix est excellent. C'est toujours aussi sombre, l'action est au rendez vous et l'humour est présent. Et comme l'affiche l'indique, la révolte commence petit à petit.",1
109666,http://www.allocine.fr/film/fichefilm-110969/critiques/spectateurs,"c'est un film qui explique qu'une amitié forte peut se lier entre trois inconnus et changer leur vie. Amateurs de beaux sentiments et de réflexion, ce film est pour vous, amateur d'action, rebondissement en cascade et sensations fortes, passez votre chemin. Yvon Martin est exceptionnel. Bravo à lui !",1
39943,http://www.allocine.fr/film/fichefilm-13667/critiques/spectateurs,"C'est un super film émouvant, j'en pleure encore rien que d'y penser. Et en plus, la BO ets magnifique. Un film à voir et à revoir et la BO à écouter en boucle.",1
116266,http://www.allocine.fr/film/fichefilm-46969/critiques/spectateurs,"Ce qui m'a plu c'est la place du spectateur dans ce film, il n'est pas inactif. Il est au même point que le personnage qui a perdu la mémoire, il découvre petit à petit les mystères de son passé avec celui-ci. Les retours en arrière qui cassent à chaque fois la temporalité de l'intrigue, m'ont paru plutôt convaincants. La liberté prise dans ce film m'a un peu surprise au début. Je suis tout à fait d'accord pour dire que l'histoire d'amour n'est vraiment pas convaincante. De plus, elle ralentit carrément l'action, mais pourquoi pas si c'est pour éviter une crise de nerfs au spectateur. La bande sonore est vraiment pure et parfaite pour ma part. Un film qui parle aussi de la cupidité des hommes. Un bon thriller pour moi. Gregory Peck, toujours aussi parfait, rien à dire.",1
76335,http://www.allocine.fr/film/fichefilm-109342/critiques/spectateurs,"Film superbe par son humanité, l'authenticité qui se dégage, dans la peinture du monde où nous vivons. Non il n'y a pas trop de ""violons"" ni de pathos mais de l'espoir; et l'on peut se demander par qui est financée la revue Cahiers du cinéma pour ""descendre en flammes"", avec de si vils arguments, ce film qui à bien des égards, surpasse,à mon humble avis, le dernier de Clint Eastwood si noir et si à la mode..",1
134255,http://www.allocine.fr/film/fichefilm-134493/critiques/spectateurs,"Et comme toujours voilà un synopsis croustillant pour Mamoru Oshii, et comme assez souvent, l'ensemble n'est pas toujours au meilleur aboutissement. Cependant, il est pas question de passer à coter de ses réalisations parmi les plus importantes dans le monde de la Japanim. Imaginez que le monde est en paix, plus aucune guerre. Mais, afin de divertir la population, des organismes privées de l'armée décident de faire du renouveau en recrutant des jeunes pilotes bien mystérieux. Niveau graphisme pas de problème, niveau histoire problème il y à. Malgré le sujet profond, il se limite dans le brouillon au lieu de prendre complètement un envol.",0
95855,http://www.allocine.fr/film/fichefilm-240767/critiques/spectateurs,"Encore un surhomme ! Scénario attendu, histoire déjà vue, attitudes critiquables. Reste les quelques paysages et une mise en place lente mais suffisante. Ici ce n'est pas le manque de moyens qui pénalise l'ensemble, plutôt la créativité et la mise en scène. 2/5 !!! (pas plus).",0
88722,http://www.allocine.fr/film/fichefilm-135215/critiques/spectateurs,"Il faut que je vous donne mon avis sur ce petit bijou qui m'a complètement bouleversé. D'abord, le scénario est très intéressant, ce pourquoi j'ai voulu le découvrir : Le garçon au pyjama rayé est un enfant juif de 8 ans, Shmuel, qui est enfermé dans un camp de concentration durant la seconde guerre mondiale, et qui va faire la connaissance d'un autre enfant, Bruno, celui-ci fils d'un soldat allemand qui éxécute les ordres du Fuhrer. Ce petit garçon est trop petit pour comprendre ce qui se passe à quelques mètres de chez lui. Sa mère (Vera Farmiga), elle, est bien consciente des événements, et comme elle le dit, vit très mal le fait d'être complice de ces horreurs. Quant à sa grande soeur, on lui a appris ""que le juif est une race inférieure, de la vermine"" et le croit. Ce film nous force à revivre le temps de la guerre à travers les yeux d'un enfant dont l'innocence nous attriste, je pense notamment au moment où Bruno prend son père dans les bras car il vient de voir un film mensonger sur les camps, ou quand il parle de la pluie à la fin du film... Une fin qui m'a glacé le sang, surpris comme je ne l'avais jamais été (à ce point en tout cas !!), la bande son est extraordinaire, hypnotisante. J'ai eu du mal à m'endormir après, on a du mal à s'enlever certaines images de la tête tellement c'est horrible. Au point de vue historique, il y a peu etre des invraisemblances, mais c'est tout à fait excusable au vu de l'écriture emplie d'émotion, de ce twist ending incroyable et du côté psychologique qui est le pilier le plus important de ce film, un film dur qui représente pour moi l'un de mes meilleurs moments de cinéma, mon oeuvre préférée traitant de la seconde guerre mondiale avec ""Hitler, la naissance du mal"". Il faut maintenant que je lise le livre, et que j'achète le DVD, car il est clair que je reverrai le film après avoir lu le livre, et même plusieurs fois..",1
